namecode,gnisid,town,geoclass,income_to_afford_02001,income_to_afford_02002,income_to_afford_02003,income_to_afford_02004,income_to_afford_11999,income_to_afford_12000,income_to_afford_12001,income_to_afford_12002,income_to_afford_12003,income_to_afford_12004,income_to_afford_21999,income_to_afford_22000,income_to_afford_22001,income_to_afford_22002,income_to_afford_22003,income_to_afford_22004,income_to_afford_32000,income_to_afford_32001,income_to_afford_32002,income_to_afford_32003,income_to_afford_32004,income_to_afford_42001,income_to_afford_42002,income_to_afford_42003,income_to_afford_42004,income_to_afford_02005,income_to_afford_12005,income_to_afford_22005,income_to_afford_32005,income_to_afford_42005,income_to_afford_02006,income_to_afford_12006,income_to_afford_22006,income_to_afford_32006,income_to_afford_42006,income_to_afford_02008,income_to_afford_12008,income_to_afford_22008,income_to_afford_32008,income_to_afford_42008,income_to_afford_02009,income_to_afford_12009,income_to_afford_22009,income_to_afford_32009,income_to_afford_42009,income_to_afford_02010,income_to_afford_12010,income_to_afford_22010,income_to_afford_32010,income_to_afford_42010,income_to_afford_02011,income_to_afford_12011,income_to_afford_22011,income_to_afford_32011,income_to_afford_42011,income_to_afford_02012,income_to_afford_12012,income_to_afford_22012,income_to_afford_32012,income_to_afford_42012,income_to_afford_02013,income_to_afford_12013,income_to_afford_22013,income_to_afford_32013,income_to_afford_42013,avg_wage1978,avg_wage1979,avg_wage1980,avg_wage1981,avg_wage1982,avg_wage1983,avg_wage1984,avg_wage1985,avg_wage1986,avg_wage1987,avg_wage1988,avg_wage1989,avg_wage1990,avg_wage1991,avg_wage1992,avg_wage1993,avg_wage1994,avg_wage1995,avg_wage1996,avg_wage1997,avg_wage1998,avg_wage1999,avg_wage2000,avg_wage2001,avg_wage2002,avg_wage2003,avg_wage2004,avg_wage2005,avg_wage2006,avg_wage2007,avg_wage2008,avg_wage2009,avg_wage2010,unemployment_rate1990,unemployment_rate1991,unemployment_rate1992,unemployment_rate1993,unemployment_rate1994,unemployment_rate1995,unemployment_rate1996,unemployment_rate1997,unemployment_rate1998,unemployment_rate1999,unemployment_rate2000,unemployment_rate2001,unemployment_rate2002,unemployment_rate2003,unemployment_rate2004,unemployment_rate2005,unemployment_rate2006,unemployment_rate2007,unemployment_rate2008,unemployment_rate2009,unemployment_rate2010,unemployment_rate2011,unemployment_rate2012
21115,1462222,Sudbury,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,12255,12485,13650,14377,13575,18978,21926,22828,24871,27802,25211,23461,24600,25742,26912,25994,27370,25876,26161,28702,29360,30383,30991,31752,32703,35656,36903,35809,38880,41634,44736,45424,42370,5.5,8,9.6,6.2,6.3,6.5,5.5,5,3.2,3,2.9,3.4,4.8,4.6,4,3.8,4.3,4.3,4.2,6.2,5.1,5.1,4.4
21120,1462227,Tinmouth,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,8286,8235,9543,9896,9815,10344,10892,11917,12473,14254,15389,15880,16940,17788,17954,18746,18935,19265,19774,21504,23168,22095,22061,22874,23752,24424,26213,24982,27409,28001,27451,29329,29641,3.4,5.4,7.4,6.4,5.2,3.9,4.6,3.8,2.8,2.3,2.5,2.8,3,4.7,3.3,2.9,2.9,3.8,3.8,6.2,4.8,4.6,4.9
21125,1462239,Wallingford,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,7542,8350,8958,9475,9598,10713,11349,11984,12841,14260,17416,16734,17379,17732,18135,18183,17855,18395,18501,19269,20238,21694,21712,22773,23149,24562,26358,27144,27161,27054,27618,27661,26948,2.7,7,5.2,4.1,4.4,3.2,3,2.8,2.7,2.5,2.3,2.2,2.7,3.4,2.5,2.1,2.7,3.7,4.9,7.4,5.9,5.6,4.6
21130,1462248,Wells,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,NULL,NULL
21135,1462252,West Haven,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,9220,10243,11010,12210,13228,14012,15082,15943,16927,17992,18817,19827,20248,20890,22201,22703,22297,23497,25073,26554,28629,29940,32184,32483,33275,34319,35570,36560,39778,39111,40620,40865,42463,3,4.1,3.5,2.8,2.6,2.2,2.3,2,1.4,1.4,2.1,2.6,3.2,3.6,2.9,3.5,4.5,4.1,4.9,5.7,5,4,3.7
21140,1462256,West Rutland,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,6000,6809,7450,7529,7593,8001,8741,9492,10349,10316,10496,12135,13094,13605,13221,14451,15053,14986,16599,17063,17844,18138,20153,20585,20158,21057,21523,21975,23348,24196,23993,24422,25242,4.4,5.2,3.7,3.5,3,2.8,3.8,2.2,1.6,2.1,2.3,3.2,3.5,3.9,3.1,3,3.1,3.4,4.4,5.8,4.8,5.6,4.1
23005,1462035,Barre City,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,12023,13162,14651,15818,15367,15308,16324,16992,17325,17525,19003,20054,20730,20880,21893,22218,22625,23292,24472,25308,27237,27562,29440,28919,29199,30311,31506,32871,34537,34728,36583,37516,38593,5,7.2,7.7,6.7,5.1,5.4,5.4,5.2,4.4,4.7,3.3,4.2,6.6,6.7,4.6,4.4,5.1,4.4,4.9,8.4,8.5,6.9,6.3
23010,1462036,Barre Town,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,9756,10284,11086,12070,13012,13685,14203,14978,15756,16293,16750,17598,18511,19184,20394,21426,22099,22929,23936,25198,25478,26209,28043,28973,30795,32194,33619,35424,36913,37355,39847,42446,42179,6.6,9.3,9.4,8,6.6,6.1,5.8,4.8,3.2,3,2.8,3.6,3.7,3.8,3,4.1,6.1,5.9,6.8,11.2,10.2,9.3,7.6
23015,1462042,Berlin,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,7119,7683,8777,9683,10351,10724,11432,12645,12340,13231,14473,15622,16744,17613,18983,20475,20704,21174,21293,21815,22825,23983,25362,26135,27712,28991,29788,29525,29879,30087,31266,32194,33712,3.6,4.8,3.6,2.8,2.3,1.9,2.1,2.4,1.4,1.3,1.9,2.1,2.1,2.4,2.1,2,2.1,2.1,2.3,2.7,2.4,2.2,2
23020,1462061,Cabot,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,9863,8659,7294,7888,12915,21387,18218,17661,19044,14224,16965,18407,15170,,,,14696,31574,35227,49264,49913,45294,18959,27248,24842,19763,22579,22678,25285,27482,29801,30083,29328,0.9,0.9,0.4,0.6,0.6,0.2,0.4,0.2,0.4,1.1,4.7,7.8,15.5,17.6,13.6,9.1,3.5,2.7,4.3,6.9,5.9,4.9,4.6
23025,1462062,Calais,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,9947,10677,11581,12773,13812,14531,15192,15621,15860,16416,17389,18828,19411,19946,20690,19975,20131,20374,21171,21526,22536,23074,24310,25232,26565,27741,28690,30528,32375,34430,35812,37114,37733,6.6,9.3,8.2,8.5,7.3,7.6,7.8,6.9,5.3,4.7,3.7,4.4,6,6.1,4.9,4,3.1,3.5,4.4,8.7,7.4,6.9,6.4
23030,1462085,Duxbury,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,8060,8355,9369,12352,13928,14492,11078,13660,21244,25758,26833,26069,27642,25441,23528,23018,22569,27316,28553,30603,21814,21615,23733,23071,21716,21932,24434,23789,23944,24353,23967,25570,26104,5.2,4.7,7.5,7.6,3.8,4.4,6.5,4.3,2.8,4,3.3,4.8,4.8,6.7,5.6,5.6,5.9,6.6,6.6,10.1,8.7,6.7,8.2
23035,1462087,East Montpelier,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.4,2.5,1.1,1.2,1.1,1.1,1,1,2,0.9,2.6,1.8,1.7,2.5,3.3,9,9.1,6.3,4.2,4.1,1.6,1.6
23040,1462096,Fayston,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,8627,8907,8358,9419,9559,8801,12377,12466,11513,12929,12623,13744,13311,13651,14309,16385,17547,16726,18573,18818,19661,22882,22186,24499,26514,25843,27827,27732,29153,28938,28773,30021,32086,4.3,6.3,7.5,6,4.7,5.4,4.8,4.8,3.4,3.4,2.6,3.1,3.8,4.2,3.5,3.6,3.4,3.6,4.2,7.3,6.2,5.5,4.8
23045,1462144,Marshfield,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,10169,9664,10944,12589,12780,13168,14378,16587,16368,17945,20267,20960,22976,21749,20968,24469,26063,23706,25151,25899,27041,29680,31216,30127,29676,26190,29029,30531,29770,29461,32267,34996,33169,1.7,2.9,4.8,1.9,4.1,3.3,3.8,1.7,2,2,2.1,3.1,3.6,4.1,4.2,3.6,3,3.9,5.2,8.3,7,5.2,4.1
23050,1462147,Middlesex,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,7390,8015,8795,9514,9817,10412,10857,11381,11966,12563,13004,13443,14051,15244,15649,16266,16848,17874,18109,18441,18866,20119,20358,22465,23493,23948,25552,26641,27716,29178,31075,31091,30706,4.7,7.2,6.9,5.8,5.6,4.4,4.4,3.4,2.5,2.4,2.4,2.7,2.7,3.3,2.8,2.5,2.8,3,3,5.4,5.3,4.8,4.2
23055,1462152,Montpelier,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,5655,5665,6732,7285,7330,8161,8449,10017,11409,12667,12452,13275,14313,15356,14612,15742,16378,16832,16131,19663,17778,19096,18688,18838,23045,23093,27934,26925,27339,30495,29058,30979,29803,4.2,3.3,5,3.1,2.3,2.8,1.8,1.1,1.2,1,1.8,2.1,2.2,2.2,2.2,2,1.9,2.4,2.5,3.9,4.2,3.4,2.9
23060,1462153,Moretown,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,9974,9798,10409,11053,10179,10149,11907,13048,13827,15452,16890,17302,17023,15843,15759,15848,16241,17340,18513,20082,20194,19752,20590,22823,22992,,26244,27170,28077,30167,,,,14.1,16.5,16.7,6.8,12.7,8.9,6.5,10.3,5.3,6.7,5.6,8.2,6.9,8.8,8,10.5,11.1,7.1,6.4,10.1,10.7,5.9,3.8
23065,1462163,Northfield,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,,,,,,9645,13320,12121,12642,13940,17220,14997,15748,16790,19599,20245,19042,21825,23322,23708,26908,29964,24632,25292,27815,27655,28780,21411,25208,28231,28716,21527,28632,3.1,4.3,3.6,4.9,3.6,2.8,2.2,1.9,1.9,1.7,2.3,2.5,2.2,2.5,2.4,5.6,11.2,10.2,11,7.6,5.8,5,5
23070,1462175,Plainfield,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,5843,6834,8529,,13258,8663,9530,10220,11340,12840,25349,24863,23962,24610,29488,29115,30015,31617,28763,28211,29305,27119,30726,30422,31988,34948,34515,38348,38579,38792,36666,36582,35876,1.1,0.7,1.2,0.9,0.7,0.6,0.8,0.8,0.6,0.8,1.8,2.2,2.2,2.4,2.1,2.1,2.7,3.3,3.2,4.2,3.3,3.6,3.8
23075,1462190,Roxbury,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,7082,7143,7397,8565,8318,9186,10545,10334,10405,11318,12080,9564,18945,19128,14762,15476,18169,15305,15493,17065,17489,22325,21686,22126,25540,27012,28582,25537,30389,33191,34773,32747,34882,5.4,7.1,3.7,5,3.8,5.4,6.3,4.6,3,4.2,3.8,3.5,3.9,3.6,3,3.3,3.5,3.5,4.4,7.3,7.7,6.6,6.3
23080,1462237,Waitsfield,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,8762,9769,10609,11746,12165,13308,14293,15166,15905,16391,16966,18397,19553,20215,21256,20456,20961,21761,22502,23470,24584,24635,25544,26195,27038,28426,30152,30760,31852,33229,35152,36175,36770,7.3,9.8,8.3,6.9,6.1,4.9,5.5,4.8,3.8,3.8,3.2,3.9,4.7,5.8,4.8,4.6,4.9,4.9,5.5,8.4,7.1,6.8,5.8
23085,1462242,Warren,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,7277,7614,8053,8113,9109,9570,10093,11381,12354,14441,15339,16968,16852,17184,19197,19687,20214,19984,20967,21572,23652,24156,25384,26604,27105,28936,30404,30984,33461,33907,33930,33419,35054,2.9,3.9,2.7,1.6,1.2,1.8,1.2,1.2,1,1.1,1.6,1.7,1.8,2.1,1.9,1.7,1.6,1.9,2.2,3.6,3.2,3.3,3.1
23090,1462244,Waterbury,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,4165,4713,,6139,5825,5776,,,,9741,10476,8894,10446,9507,16303,16053,17387,8191,11369,11860,12687,14994,13792,15699,14582,17348,14991,16273,17364,16966,18097,18339,20877,1.5,1,1.6,1.6,0.5,0.5,1.5,1,1,1.5,2.7,4.5,5.3,7.6,6.2,3.6,2.4,2.3,3.2,5.9,4.2,4.8,3.9
23095,1462270,Woodbury,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,6944,7773,9358,9926,10873,11785,13981,15341,13488,14249,11686,14841,16471,22591,16923,16099,21447,16745,16212,20593,21428,20221,17886,20125,19709,20936,24414,26413,27731,31281,31240,29426,30632,4.6,8.1,6.3,5,4.5,3.7,4.2,5.1,3.4,2.6,3,3.6,4.6,4.9,3.8,4.2,4.7,5.7,6.2,8.7,7.5,8.3,6.6
23100,1462273,Worcester,t,15240,15720,15960,17920,17840,18160,18920,19480,19760,20960,24080,24520,25520,26280,26640,26240,30680,31960,32840,33320,35440,35840,36880,37400,39680,18680,21880,27360,36960,41360,19640,22960,28760,38840,43480,20840,24400,30520,41240,46160,22800,26640,33360,45080,50440,22960,26840,33600,45400,50800,24600,28800,36040,48680,54480,25280,29600,37040,50040,56000,31000,31200,38680,49080,61360,6210,6701,7323,8100,8414,9093,10513,11043,12008,12494,13783,15467,16944,18540,19303,19631,20136,21468,22687,23886,25291,24839,27831,29955,32423,34813,39325,37082,34488,35636,37502,41419,39228,4.9,6.3,7.6,4,4.8,4.8,3.8,3.7,2.5,2.1,2.5,3.5,3.3,4.8,4.5,4.8,4.7,4.4,4.7,7,6.5,7.2,6
25005,1462028,Athens,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,9995,11061,11819,12829,13878,14533,14698,15217,14870,15322,16559,15215,15821,16603,17522,17544,18923,20563,22026,22541,22187,22070,22252,22400,23634,24601,25613,26943,27436,28920,30542,29069,28612,9.6,11.3,10.9,10,9.6,10.8,9.6,9.5,7.5,6.7,4.4,4.1,4.6,5,3.7,5,6.3,6.5,6.9,10.3,10.5,9,7.1
25010,1462049,Brattleboro,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,5839,6274,6809,7947,8403,8173,8298,8490,9650,10161,11337,14967,15321,17468,17922,17743,18027,19031,20422,21388,18770,20083,22534,17860,23217,23305,25141,25361,30753,28807,27887,26423,27147,3.9,4.8,4.5,3.2,2.4,2.4,1.9,2,1.6,1.3,1.8,2.1,3,3.1,2.4,2.5,2.4,2.4,3.1,4.6,4.8,4.8,4.1
25015,1462055,Brookline,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,8365,8336,9495,9972,11081,12107,13208,13098,13776,14426,14542,16545,19648,20841,21412,22907,22254,22660,23204,22816,23939,24253,26598,35793,38161,39795,40793,46656,56342,36546,35063,35076,37127,3.3,4.5,4.1,3.8,2.6,2.7,2.9,2.6,2,1.6,1.9,2.6,3.3,3.8,3.4,2.6,2.7,3.1,3.8,6.2,5.2,3.7,3.3
25020,1462083,Dover,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,10503,11532,12926,13766,15073,16220,17396,18000,20615,21777,20490,24354,24627,26269,26674,26586,25996,25928,26409,27555,29307,30150,31541,34436,35583,36645,39546,39529,41690,42740,44493,44389,46116,6.3,11.2,11.5,9.8,8.3,6.7,6.5,5.6,4.7,4.9,2.7,3.3,3.5,3.7,3.2,3.2,3.5,4.4,5.3,10.1,9.7,7.9,7.7
25025,1462084,Dummerston,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,14435,14540,20789,23149,21236,31623,26224,31268,29566,28499,27600,30687,33323,33407,39992,41288,35601,37559,39900,39930,49570,48436,49565,58280,61684,57875,70212,68212,67477,75280,77230,76908,81919,3.5,4.8,4.2,2.9,3,2.5,3.5,3,1.9,2.2,2.8,2.6,3.6,4.1,3,3.2,3.7,4.3,4.1,5.7,5.7,6,4.4
25030,1462105,Grafton,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,6774,6387,6765,8601,8374,12482,10059,11003,11348,12943,12670,12100,11841,13197,13022,13407,15186,15543,17187,18017,17839,19130,19887,21691,20435,20244,21712,21757,24217,28755,29439,27675,28651,4.3,5.3,3.4,3.6,1.9,2.9,2.5,2.6,2,2,2.5,2.1,2.7,2.9,2.7,2.4,2.6,3.1,3.4,5.8,5.5,5.3,4
25035,1462112,Guilford,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,6404,5544,11722,10764,14440,16168,,,,,,,,,,,,,,,,,,,,,15083,,,,,,,0,3.8,0,3.8,0,0,0,0,0,3,5,4.8,14.5,11.8,3.2,4.8,6.3,4.8,4.8,8.1,5,2.7,2.8
